time,temp,prcp,wspd,rhum,pres,temp_rolling_avg_7,prcp_rolling_avg_7,wspd_rolling_avg_7,rhum_rolling_avg_7,pres_rolling_avg_7
2023-07-20 04:00:00,18.2,0.0,7.9,58.0,1012.8,24.46011904761905,0.0,11.916666666666666,40.18452380952381,1014.3505952380953
2023-07-20 05:00:00,20.9,0.0,6.8,49.0,1012.8,24.460714285714282,0.0,11.929166666666667,40.13690476190476,1014.3089285714285
2023-07-20 06:00:00,23.3,0.0,6.1,41.0,1012.3,24.46011904761905,0.0,11.935714285714287,40.107142857142854,1014.2660714285713
2023-07-20 07:00:00,25.4,0.0,5.4,35.0,1011.5,24.45952380952381,0.0,11.935714285714287,40.083333333333336,1014.2190476190475
2023-07-20 08:00:00,27.3,0.0,4.3,30.0,1010.9,24.458333333333332,0.0,11.926785714285714,40.083333333333336,1014.1732142857142
2023-07-20 09:00:00,28.8,0.0,4.3,27.0,1010.4,24.455357142857142,0.0,11.905357142857142,40.107142857142854,1014.127976190476
2023-07-20 10:00:00,30.1,0.0,5.0,24.0,1009.6,24.451785714285716,0.0,11.883928571428571,40.13690476190476,1014.0833333333334
2023-07-20 11:00:00,31.1,0.0,5.8,21.0,1008.8,24.448214285714286,0.0,11.860714285714286,40.154761904761905,1014.0392857142857
2023-07-20 12:00:00,32.0,0.0,8.3,22.0,1007.8,24.446428571428573,0.0,11.835119047619047,40.17857142857143,1013.9922619047618
2023-07-20 13:00:00,32.3,0.0,10.1,23.0,1007.2,24.442261904761907,0.0,11.81607142857143,40.220238095238095,1013.9470238095239
2023-07-20 14:00:00,32.5,0.0,10.8,22.0,1006.7,24.439285714285717,0.0,11.770833333333334,40.26190476190476,1013.9011904761904
2023-07-20 15:00:00,32.6,0.0,10.1,21.0,1006.1,24.444642857142856,0.0,11.723809523809523,40.285714285714285,1013.8523809523808
2023-07-20 16:00:00,32.2,0.0,16.2,20.0,1006.0,24.455952380952382,0.0,11.713095238095239,40.291666666666664,1013.8005952380952
2023-07-20 17:00:00,29.8,0.0,10.8,27.0,1007.0,24.469047619047622,0.0,11.694047619047618,40.30357142857143,1013.7517857142857
2023-07-20 18:00:00,27.6,0.0,13.7,31.0,1008.5,24.486309523809524,0.0,11.72202380952381,40.291666666666664,1013.7071428571428
2023-07-20 19:00:00,25.8,0.0,11.9,33.0,1009.3,24.50654761904762,0.0,11.745833333333334,40.25,1013.6636904761903
2023-07-20 20:00:00,24.3,0.0,8.3,35.0,1009.6,24.52738095238095,0.0,11.741666666666665,40.17857142857143,1013.6214285714285
2023-07-20 21:00:00,22.4,0.0,7.9,40.0,1010.2,24.54404761904762,0.0,11.739285714285714,40.107142857142854,1013.582738095238
2023-07-20 22:00:00,21.3,0.0,8.6,45.0,1010.4,24.55952380952381,0.0,11.745238095238095,40.035714285714285,1013.5470238095238
2023-07-20 23:00:00,20.4,0.0,7.9,49.0,1010.9,24.570833333333333,0.0,11.745238095238095,39.98809523809524,1013.5166666666667
2023-07-21 00:00:00,19.6,0.0,7.2,54.0,1011.0,24.576190476190476,0.0,11.747619047619047,39.976190476190474,1013.485119047619
2023-07-21 01:00:00,18.9,0.0,6.5,59.0,1010.9,24.58511904761905,0.0,11.745833333333334,39.958333333333336,1013.4535714285713
2023-07-21 02:00:00,18.1,0.0,6.1,64.0,1010.9,24.592857142857145,0.0,11.745833333333334,39.95238095238095,1013.422619047619
2023-07-21 03:00:00,17.7,0.0,4.7,68.0,1011.3,24.598214285714285,0.0,11.739285714285714,39.964285714285715,1013.3928571428571
2023-07-21 04:00:00,20.2,0.0,5.4,60.0,1011.8,24.601190476190474,0.0,11.730952380952381,40.01190476190476,1013.3648809523809
2023-07-21 05:00:00,23.5,0.0,3.2,48.0,1012.3,24.601190476190474,0.0,11.72857142857143,40.04761904761905,1013.3404761904762
2023-07-21 06:00:00,26.2,0.0,6.1,39.0,1012.2,24.601190476190474,0.0,11.732738095238094,40.05952380952381,1013.3160714285713
2023-07-21 07:00:00,28.5,0.0,9.4,29.0,1011.8,24.60297619047619,0.0,11.741666666666665,40.04761904761905,1013.292261904762
2023-07-21 08:00:00,29.9,0.0,10.4,27.0,1011.3,24.60357142857143,0.0,11.763095238095238,40.041666666666664,1013.270238095238
2023-07-21 09:00:00,31.2,0.0,11.2,24.0,1011.1,24.59940476190476,0.0,11.776190476190475,40.04761904761905,1013.2505952380952
2023-07-21 10:00:00,32.3,0.0,11.5,23.0,1010.6,24.593452380952385,0.0,11.77797619047619,40.06547619047619,1013.2327380952381
2023-07-21 11:00:00,33.0,0.0,11.9,22.0,1010.2,24.58571428571429,0.0,11.776190476190477,40.083333333333336,1013.2184523809523
2023-07-21 12:00:00,33.4,0.0,13.3,21.0,1010.0,24.574404761904763,0.0,11.763095238095238,40.101190476190474,1013.207738095238
2023-07-21 13:00:00,33.5,0.0,13.7,20.0,1009.7,24.563095238095237,0.0,11.718452380952382,40.11904761904762,1013.1982142857142
2023-07-21 14:00:00,33.3,0.0,13.0,20.0,1009.6,24.55714285714286,0.0,11.67142857142857,40.125,1013.1869047619048
2023-07-21 15:00:00,32.7,0.0,14.4,22.0,1009.6,24.552976190476187,0.0,11.635119047619048,40.142857142857146,1013.1744047619048
2023-07-21 16:00:00,31.5,0.0,15.1,24.0,1010.1,24.553571428571427,0.0,11.604761904761904,40.13690476190476,1013.1607142857141
2023-07-21 17:00:00,30.0,0.0,14.4,28.0,1010.6,24.55952380952381,0.0,11.607142857142858,40.101190476190474,1013.1440476190476
2023-07-21 18:00:00,26.9,0.0,19.4,39.0,1012.4,24.55952380952381,0.0,11.65,40.07142857142857,1013.1309523809522
2023-07-21 19:00:00,25.0,0.0,14.0,49.0,1013.7,24.55952380952381,0.0,11.677380952380952,40.05952380952381,1013.1208333333333
2023-07-21 20:00:00,23.6,0.0,11.9,54.0,1014.5,24.561309523809523,0.0,11.698809523809524,40.04761904761905,1013.1142857142856
2023-07-21 21:00:00,22.7,0.0,9.4,58.0,1015.1,24.566071428571426,0.0,11.705357142857142,40.035714285714285,1013.1107142857143
2023-07-21 22:00:00,21.8,0.0,7.2,63.0,1015.2,24.572023809523813,0.0,11.692261904761905,40.035714285714285,1013.107738095238
2023-07-21 23:00:00,20.8,0.0,7.6,65.0,1015.5,24.573809523809526,0.0,11.69047619047619,40.05357142857143,1013.1071428571427
2023-07-22 00:00:00,19.9,0.0,6.5,67.0,1015.5,24.575595238095236,0.0,11.69047619047619,40.01190476190476,1013.1071428571427
2023-07-22 01:00:00,19.0,0.0,6.1,71.0,1015.6,24.576190476190476,0.0,11.683928571428572,39.98809523809524,1013.1071428571429
2023-07-22 02:00:00,18.4,0.0,6.5,73.0,1015.8,24.576785714285716,0.0,11.679761904761905,39.976190476190474,1013.1071428571429
2023-07-22 03:00:00,18.3,0.0,6.8,73.0,1016.2,24.576190476190472,0.0,11.674999999999999,39.982142857142854,1013.1083333333332
2023-07-22 04:00:00,20.6,0.0,9.0,64.0,1016.2,24.573214285714286,0.0,11.677380952380952,40.00595238095238,1013.1077380952381
2023-07-22 05:00:00,23.2,0.0,7.6,52.0,1016.4,24.566666666666666,0.0,11.675595238095237,40.023809523809526,1013.1083333333332
2023-07-22 06:00:00,25.5,0.0,6.1,43.0,1015.6,24.55952380952381,0.0,11.64345238095238,40.035714285714285,1013.1059523809523
2023-07-22 07:00:00,27.4,0.0,5.4,37.0,1015.1,24.552380952380954,0.0,11.604761904761906,40.035714285714285,1013.1035714285714
2023-07-22 08:00:00,29.1,0.0,9.0,33.0,1014.9,24.54642857142857,0.0,11.579166666666667,40.035714285714285,1013.102380952381
2023-07-22 09:00:00,30.7,0.0,11.2,30.0,1014.2,24.54285714285714,0.0,11.564285714285713,40.041666666666664,1013.0999999999999
2023-07-22 10:00:00,32.0,0.0,13.3,27.0,1013.7,24.542261904761908,0.0,11.538690476190476,40.083333333333336,1013.0964285714284
2023-07-22 11:00:00,32.9,0.0,14.0,24.0,1013.2,24.545238095238098,0.0,11.508333333333335,40.11904761904762,1013.0928571428572
2023-07-22 12:00:00,33.5,0.0,14.4,22.0,1012.7,24.551190476190477,0.0,11.48452380952381,40.13690476190476,1013.0880952380952
2023-07-22 13:00:00,34.3,0.0,17.3,19.0,1011.9,24.563690476190477,0.0,11.482738095238094,40.13095238095238,1013.0803571428571
2023-07-22 14:00:00,34.0,0.0,16.2,20.0,1011.5,24.57916666666667,0.0,11.469642857142857,40.11309523809524,1013.0714285714286
2023-07-22 15:00:00,33.0,0.0,19.4,21.0,1011.7,24.595833333333335,0.0,11.480357142857143,40.07738095238095,1013.0642857142857
2023-07-22 16:00:00,31.2,0.0,20.9,24.0,1012.3,24.610119047619047,0.0,11.495238095238093,40.041666666666664,1013.0589285714287
2023-07-22 17:00:00,29.2,0.0,19.4,26.0,1013.4,24.625,0.0,11.499404761904762,39.976190476190474,1013.0541666666667
2023-07-22 18:00:00,27.1,0.0,15.5,33.0,1014.7,24.64107142857143,0.0,11.484523809523811,39.88095238095238,1013.0488095238094
2023-07-22 19:00:00,25.5,0.0,10.4,41.0,1015.3,24.657142857142855,0.0,11.463095238095239,39.79761904761905,1013.039880952381
2023-07-22 20:00:00,23.3,0.0,6.8,48.0,1015.6,24.667261904761908,0.0,11.424404761904762,39.74404761904762,1013.0327380952381
2023-07-22 21:00:00,21.5,0.0,7.9,54.0,1015.9,24.673214285714288,0.0,11.398809523809524,39.720238095238095,1013.0261904761904
2023-07-22 22:00:00,20.4,0.0,7.6,57.0,1016.0,24.678571428571427,0.0,11.379761904761905,39.708333333333336,1013.020238095238
2023-07-22 23:00:00,20.2,0.0,6.8,57.0,1016.2,24.68988095238095,0.0,11.366666666666665,39.67857142857143,1013.0160714285713
2023-07-23 00:00:00,19.6,0.0,5.8,58.0,1016.4,24.704761904761902,0.0,11.355952380952381,39.625,1013.0130952380953
2023-07-23 01:00:00,18.2,0.0,5.0,63.0,1016.3,24.716666666666665,0.0,11.342857142857142,39.57738095238095,1013.0107142857142
2023-07-23 02:00:00,17.9,0.0,5.4,64.0,1016.4,24.73095238095238,0.0,11.332142857142857,39.51190476190476,1013.0083333333333
2023-07-23 03:00:00,17.7,0.0,4.3,64.0,1016.6,24.74464285714286,0.0,11.314880952380953,39.44047619047619,1013.0053571428571
2023-07-23 04:00:00,19.6,0.0,5.8,57.0,1016.8,24.757142857142856,0.0,11.299999999999999,39.38095238095238,1013.0011904761903
2023-07-23 05:00:00,23.3,0.0,2.9,49.0,1016.6,24.77738095238095,0.0,11.270238095238096,39.30952380952381,1012.9952380952379
2023-07-23 06:00:00,25.9,0.0,6.1,36.0,1016.2,24.800595238095237,0.0,11.238095238095237,39.232142857142854,1012.9898809523811
2023-07-23 07:00:00,28.2,0.0,8.6,27.0,1015.6,24.826190476190476,0.0,11.220833333333333,39.148809523809526,1012.9833333333333
2023-07-23 08:00:00,30.1,0.0,10.8,22.0,1015.1,24.85178571428571,0.0,11.220833333333335,39.083333333333336,1012.9773809523808
2023-07-23 09:00:00,31.6,0.0,11.5,20.0,1014.3,24.876190476190477,0.0,11.227380952380953,39.05357142857143,1012.9708333333334
2023-07-23 10:00:00,32.8,0.0,11.5,19.0,1013.3,24.9,0.0,11.225,39.035714285714285,1012.9630952380952
2023-07-23 11:00:00,34.3,0.0,17.6,20.0,1012.1,24.924404761904764,0.0,11.252380952380951,39.04761904761905,1012.9529761904762
2023-07-23 12:00:00,33.7,0.0,22.0,22.0,1011.9,24.939285714285717,0.0,11.299999999999999,39.07738095238095,1012.9464285714286
2023-07-23 13:00:00,33.2,0.0,20.5,24.0,1011.8,24.949404761904763,0.0,11.319047619047618,39.125,1012.9416666666667
2023-07-23 14:00:00,33.6,0.0,18.4,24.0,1011.2,24.96607142857143,0.0,11.31904761904762,39.166666666666664,1012.9339285714285
2023-07-23 15:00:00,32.4,0.0,19.1,26.0,1011.0,24.982738095238098,0.0,11.317261904761905,39.20238095238095,1012.9238095238094
2023-07-23 16:00:00,31.1,0.0,20.2,28.0,1011.6,25.00119047619048,0.0,11.313095238095238,39.208333333333336,1012.9154761904762
2023-07-23 17:00:00,29.2,0.0,20.9,34.0,1012.3,25.02202380952381,0.0,11.31547619047619,39.20238095238095,1012.9047619047619
2023-07-23 18:00:00,27.6,0.0,14.4,39.0,1013.1,25.044047619047618,0.0,11.2875,39.18452380952381,1012.8922619047619
2023-07-23 19:00:00,26.3,0.0,13.3,44.0,1013.8,25.064285714285717,0.0,11.255357142857141,39.18452380952381,1012.8785714285713
2023-07-23 20:00:00,24.8,0.0,12.2,50.0,1014.0,25.082738095238092,0.0,11.207738095238094,39.19642857142857,1012.8625000000002
2023-07-23 21:00:00,23.5,0.0,11.5,56.0,1014.1,25.09642857142857,0.0,11.173214285714286,39.24404761904762,1012.8464285714284
2023-07-23 22:00:00,22.1,0.0,9.0,62.0,1014.1,25.108333333333338,0.0,11.132738095238095,39.291666666666664,1012.8291666666667
2023-07-23 23:00:00,20.9,0.0,6.1,68.0,1014.3,25.11964285714286,0.0,11.091666666666667,39.339285714285715,1012.8113095238094
2023-07-24 00:00:00,20.2,0.0,5.4,71.0,1014.4,25.133928571428573,0.0,11.061904761904762,39.375,1012.7928571428572
2023-07-24 01:00:00,19.5,0.0,5.8,74.0,1014.1,25.151190476190475,0.0,11.04702380952381,39.392857142857146,1012.7720238095238
2023-07-24 02:00:00,19.1,0.0,5.4,75.0,1013.9,25.17142857142857,0.0,11.036309523809523,39.392857142857146,1012.7488095238097
2023-07-24 03:00:00,17.8,0.0,5.4,83.0,1014.2,25.18511904761905,0.0,11.021428571428572,39.44047619047619,1012.7261904761905
2023-07-24 04:00:00,19.7,0.0,5.4,73.0,1014.4,25.198214285714286,0.0,10.995833333333334,39.49404761904762,1012.7017857142858
2023-07-24 05:00:00,21.8,0.0,10.1,59.0,1014.5,25.211309523809526,0.0,10.989285714285714,39.529761904761905,1012.6779761904763
2023-07-24 06:00:00,23.5,0.0,11.9,50.0,1014.2,25.221428571428575,0.0,10.991666666666665,39.56547619047619,1012.6547619047619
2023-07-24 07:00:00,25.5,0.0,14.0,42.0,1013.6,25.232142857142858,0.0,11.004166666666666,39.583333333333336,1012.6315476190476
2023-07-24 08:00:00,27.0,0.0,12.2,36.0,1013.1,25.242857142857144,0.0,11.019047619047619,39.57142857142857,1012.6095238095238
2023-07-24 09:00:00,28.4,0.0,13.7,33.0,1012.5,25.251785714285717,0.0,11.038690476190476,39.583333333333336,1012.5880952380953
2023-07-24 10:00:00,29.2,0.0,15.1,31.0,1011.8,25.25595238095238,0.0,11.061904761904762,39.61309523809524,1012.5666666666666
2023-07-24 11:00:00,30.0,0.0,15.5,29.0,1011.1,25.258333333333333,0.0,11.083333333333334,39.654761904761905,1012.5458333333333
2023-07-24 12:00:00,30.8,0.0,16.9,28.0,1010.3,25.261309523809523,0.0,11.10892857142857,39.70238095238095,1012.5249999999999
2023-07-24 13:00:00,30.8,0.0,18.4,25.0,1009.7,25.263095238095236,0.0,11.141071428571427,39.726190476190474,1012.5047619047618
2023-07-24 14:00:00,30.4,0.0,19.4,25.0,1009.5,25.263690476190476,0.0,11.185714285714287,39.73809523809524,1012.4857142857143
2023-07-24 15:00:00,28.9,0.0,22.0,29.0,1009.8,25.258333333333336,0.0,11.244047619047619,39.767857142857146,1012.4708333333332
2023-07-24 16:00:00,27.0,0.0,23.0,34.0,1010.6,25.24702380952381,0.0,11.295238095238094,39.81547619047619,1012.4613095238095
2023-07-24 17:00:00,24.8,0.0,20.5,39.0,1011.5,25.23273809523809,0.0,11.335714285714285,39.86904761904762,1012.4541666666667
2023-07-24 18:00:00,23.1,0.0,18.4,45.0,1012.5,25.220238095238095,0.0,11.366071428571427,39.94642857142857,1012.4464285714286
2023-07-24 19:00:00,21.8,0.0,15.1,49.0,1013.3,25.20714285714286,0.0,11.338095238095239,40.04761904761905,1012.4380952380951
2023-07-24 20:00:00,20.7,0.0,14.4,52.0,1013.8,25.197619047619046,0.0,11.32738095238095,40.13690476190476,1012.4291666666667
2023-07-24 21:00:00,19.9,0.0,12.2,54.0,1014.1,25.191071428571426,0.0,11.307738095238093,40.19642857142857,1012.4190476190475
2023-07-24 22:00:00,19.3,0.0,12.2,57.0,1013.9,25.188095238095237,0.0,11.301190476190476,40.24404761904762,1012.4071428571428
2023-07-24 23:00:00,18.5,0.0,11.2,62.0,1013.8,25.188690476190477,0.0,11.305952380952382,40.273809523809526,1012.3958333333334
2023-07-25 00:00:00,17.4,0.0,7.2,69.0,1013.9,25.189880952380957,0.0,11.29107142857143,40.30952380952381,1012.3845238095237
2023-07-25 01:00:00,16.2,0.0,6.5,75.0,1013.9,25.19047619047619,0.0,11.273809523809524,40.351190476190474,1012.3744047619048
2023-07-25 02:00:00,15.1,0.0,5.4,78.0,1013.9,25.19047619047619,0.0,11.252380952380951,40.38690476190476,1012.3648809523809
2023-07-25 03:00:00,14.7,0.0,5.8,76.0,1013.9,25.189880952380957,0.0,11.233333333333333,40.404761904761905,1012.3553571428571
2023-07-25 04:00:00,16.8,0.0,6.8,68.0,1014.4,25.19047619047619,0.0,11.211904761904762,40.44047619047619,1012.3482142857143
2023-07-25 05:00:00,19.0,0.0,5.8,60.0,1014.5,25.188690476190477,0.0,11.182142857142857,40.517857142857146,1012.3422619047619
2023-07-25 06:00:00,21.0,0.0,6.1,51.0,1014.1,25.18452380952381,0.0,11.151785714285714,40.61309523809524,1012.3374999999999
2023-07-25 07:00:00,23.0,0.0,5.4,41.0,1013.3,25.178571428571427,0.0,11.12202380952381,40.69642857142857,1012.332738095238
2023-07-25 08:00:00,24.9,0.0,9.4,29.0,1012.9,25.17142857142857,0.0,11.120238095238093,40.74404761904762,1012.3309523809525
2023-07-25 09:00:00,26.6,0.0,12.6,24.0,1012.4,25.165476190476188,0.0,11.148214285714285,40.75,1012.3291666666667
2023-07-25 10:00:00,27.8,0.0,14.8,24.0,1011.8,25.156547619047622,0.0,11.182738095238095,40.773809523809526,1012.3279761904761
2023-07-25 11:00:00,28.9,0.0,13.3,22.0,1010.7,25.147023809523812,0.0,11.201785714285714,40.80357142857143,1012.3261904761904
2023-07-25 12:00:00,30.1,0.0,10.1,19.0,1009.5,25.14166666666667,0.0,11.197619047619048,40.80357142857143,1012.3226190476191
2023-07-25 13:00:00,30.2,0.0,10.1,19.0,1009.0,25.136904761904763,0.0,11.186904761904762,40.791666666666664,1012.320238095238
2023-07-25 14:00:00,30.7,0.0,9.7,17.0,1008.2,25.136904761904763,0.0,11.172023809523811,40.779761904761905,1012.3136904761903
2023-07-25 15:00:00,30.9,0.0,13.3,16.0,1007.7,25.14107142857143,0.0,11.173809523809524,40.76190476190476,1012.3065476190476
2023-07-25 16:00:00,30.1,0.0,15.5,16.0,1007.9,25.142857142857142,0.0,11.18452380952381,40.75,1012.3017857142856
2023-07-25 17:00:00,27.6,0.0,15.5,19.0,1008.7,25.14166666666667,0.0,11.182738095238095,40.73809523809524,1012.297619047619
2023-07-25 18:00:00,25.1,0.0,11.9,24.0,1009.8,25.140476190476193,0.0,11.161309523809525,40.708333333333336,1012.2916666666666
2023-07-25 19:00:00,22.8,0.0,9.0,29.0,1010.8,25.135714285714286,0.0,11.129166666666666,40.69047619047619,1012.2863095238096
2023-07-25 20:00:00,21.6,0.0,8.3,33.0,1010.9,25.13035714285714,0.0,11.086309523809524,40.69047619047619,1012.2785714285714
2023-07-25 21:00:00,20.3,0.0,8.3,38.0,1011.1,25.12440476190476,0.0,11.054166666666665,40.68452380952381,1012.2690476190477
2023-07-25 22:00:00,19.3,0.0,8.3,42.0,1011.0,25.120238095238093,0.0,11.041666666666666,40.666666666666664,1012.2577380952382
2023-07-25 23:00:00,18.3,0.0,7.9,44.0,1011.1,25.118452380952384,0.0,11.043452380952381,40.625,1012.2470238095236
2023-07-26 00:00:00,17.7,0.0,7.6,49.0,1011.2,25.121428571428574,0.0,11.049999999999999,40.57738095238095,1012.2369047619047
2023-07-26 01:00:00,17.1,0.0,7.2,53.0,1011.2,25.126190476190477,0.0,11.054166666666665,40.523809523809526,1012.2267857142857
2023-07-26 02:00:00,16.4,0.0,7.6,59.0,1011.0,25.13154761904762,0.0,11.063095238095238,40.482142857142854,1012.2154761904762
2023-07-26 03:00:00,16.0,0.0,7.2,63.0,1010.9,25.135714285714286,0.0,11.067261904761905,40.458333333333336,1012.2011904761904
2023-07-26 04:00:00,18.6,0.0,7.6,46.0,1011.2,25.141666666666662,0.0,11.06547619047619,40.38690476190476,1012.1863095238094
2023-07-26 05:00:00,22.2,0.0,5.0,37.0,1011.3,25.152380952380955,0.0,11.058928571428572,40.333333333333336,1012.1720238095238
2023-07-26 06:00:00,24.9,0.0,2.5,30.0,1010.9,25.164285714285718,0.0,11.00952380952381,40.279761904761905,1012.1577380952381
2023-07-26 07:00:00,27.1,0.0,4.0,25.0,1010.4,25.175595238095237,0.0,10.950000000000001,40.25595238095238,1012.1434523809522
2023-07-26 08:00:00,28.9,0.0,5.8,21.0,1010.0,25.186309523809523,0.0,10.894642857142857,40.26190476190476,1012.1297619047618
2023-07-26 09:00:00,30.8,0.0,5.8,20.0,1009.7,25.200000000000003,0.0,10.843452380952382,40.279761904761905,1012.1184523809524
2023-07-26 10:00:00,32.4,0.0,5.4,18.0,1008.9,25.22202380952381,0.0,10.785714285714286,40.285714285714285,1012.1059523809523
2023-07-26 11:00:00,33.6,0.0,6.1,17.0,1007.9,25.24464285714286,0.0,10.72797619047619,40.30357142857143,1012.0916666666666
2023-07-26 12:00:00,34.2,0.0,7.9,17.0,1007.1,25.26666666666667,0.0,10.674404761904762,40.32142857142857,1012.077380952381
2023-07-26 13:00:00,34.5,0.0,9.7,18.0,1006.5,25.288690476190474,0.0,10.629166666666666,40.345238095238095,1012.0636904761903
2023-07-26 14:00:00,34.6,0.0,10.1,18.0,1006.0,25.31071428571429,0.0,10.592857142857142,40.36904761904762,1012.0488095238094
2023-07-26 15:00:00,34.0,0.0,9.4,17.0,1005.9,25.330952380952382,0.0,10.567261904761905,40.38095238095238,1012.0345238095238
2023-07-26 16:00:00,33.6,0.0,8.6,17.0,1005.7,25.3547619047619,0.0,10.504761904761905,40.36904761904762,1012.0190476190477
2023-07-26 17:00:00,30.1,0.0,9.0,22.0,1006.1,25.37261904761905,0.0,10.457738095238096,40.345238095238095,1012.0005952380952
2023-07-26 18:00:00,29.4,0.0,9.0,22.0,1006.8,25.39761904761905,0.0,10.401785714285714,40.26190476190476,1011.9803571428571
2023-07-26 19:00:00,30.1,0.0,6.8,21.0,1007.2,25.4375,0.0,10.343452380952382,40.125,1011.9583333333334
2023-07-26 20:00:00,27.4,0.0,6.1,25.0,1007.2,25.466666666666665,0.0,10.279166666666665,40.041666666666664,1011.9339285714285
2023-07-26 21:00:00,26.2,0.0,5.8,27.0,1007.5,25.49404761904762,0.0,10.221428571428572,39.94047619047619,1011.9089285714284
2023-07-26 22:00:00,23.9,0.0,5.8,31.0,1007.5,25.514880952380953,0.0,10.1875,39.833333333333336,1011.882738095238
2023-07-26 23:00:00,23.0,0.0,5.8,32.0,1007.0,25.5375,0.0,10.168452380952381,39.708333333333336,1011.8535714285714
2023-07-27 00:00:00,22.2,0.0,5.0,33.0,1006.9,25.56190476190476,0.0,10.151190476190475,39.55952380952381,1011.8238095238095
2023-07-27 01:00:00,21.9,0.0,5.4,34.0,1006.8,25.591666666666665,0.0,10.142857142857142,39.392857142857146,1011.7952380952381
2023-07-27 02:00:00,22.9,0.0,5.8,32.0,1006.7,25.632142857142856,0.0,10.138690476190476,39.19047619047619,1011.7648809523807
2023-07-27 03:00:00,21.4,0.0,6.5,36.0,1006.5,25.66428571428571,0.0,10.138690476190476,39.00595238095238,1011.7303571428571
2023-07-27 04:00:00,24.0,0.0,7.9,30.0,1006.6,25.698809523809523,0.0,10.138690476190476,38.839285714285715,1011.6934523809524
2023-07-27 05:00:00,28.1,0.0,9.0,25.0,1006.4,25.741666666666667,0.0,10.151785714285714,38.69642857142857,1011.655357142857
2023-07-27 06:00:00,30.7,0.0,9.7,20.0,1006.6,25.785714285714285,0.0,10.173214285714286,38.57142857142857,1011.6214285714285
2023-07-27 07:00:00,32.8,0.0,13.3,17.0,1006.1,25.82976190476191,0.0,10.220238095238093,38.464285714285715,1011.5892857142857
2023-07-27 08:00:00,34.6,0.0,15.1,15.0,1005.7,25.873214285714283,0.0,10.28452380952381,38.375,1011.5583333333334
2023-07-27 09:00:00,36.0,0.0,15.8,15.0,1005.1,25.916071428571428,0.0,10.35297619047619,38.30357142857143,1011.5267857142857
2023-07-27 10:00:00,37.5,0.0,19.4,12.0,1003.7,25.96011904761904,0.0,10.438690476190477,38.232142857142854,1011.4916666666667
2023-07-27 11:00:00,37.4,0.0,23.0,13.0,1003.6,25.99761904761905,0.0,10.54107142857143,38.18452380952381,1011.4607142857143
2023-07-27 12:00:00,37.2,0.0,22.0,13.0,1003.0,26.02857142857143,0.0,10.622619047619049,38.13095238095238,1011.4321428571429
2023-07-27 13:00:00,36.7,0.0,28.8,14.0,1002.7,26.054761904761904,0.0,10.73392857142857,38.07738095238095,1011.4053571428572
2023-07-27 14:00:00,33.8,0.0,23.4,17.0,1003.6,26.0625,0.0,10.80892857142857,38.04761904761905,1011.3869047619048
2023-07-27 15:00:00,33.7,0.0,22.3,17.0,1003.3,26.069047619047616,0.0,10.88154761904762,38.023809523809526,1011.3702380952382
2023-07-27 16:00:00,33.0,0.0,29.2,17.0,1002.8,26.073809523809523,0.0,10.95892857142857,38.00595238095238,1011.3511904761905
2023-07-27 17:00:00,31.0,0.0,14.8,19.0,1002.2,26.08095238095238,0.0,10.982738095238096,37.958333333333336,1011.3226190476191
2023-07-27 18:00:00,29.3,0.0,16.9,21.0,1003.7,26.09107142857143,0.0,11.001785714285713,37.898809523809526,1011.2940476190475
2023-07-27 19:00:00,27.9,0.0,19.4,29.0,1005.5,26.103571428571428,0.0,11.04642857142857,37.875,1011.2714285714286
2023-07-27 20:00:00,24.3,0.0,15.8,55.0,1007.7,26.103571428571428,0.0,11.091071428571428,37.99404761904762,1011.2601190476191
2023-07-27 21:00:00,21.8,0.0,17.3,74.0,1009.4,26.1,0.0,11.147023809523809,38.19642857142857,1011.2553571428571
2023-07-27 22:00:00,21.1,0.0,16.6,71.0,1010.3,26.098809523809525,0.0,11.194642857142858,38.351190476190474,1011.2547619047621
2023-07-27 23:00:00,20.0,0.0,17.3,69.0,1010.8,26.096428571428575,0.0,11.250595238095238,38.470238095238095,1011.2541666666667
2023-07-28 00:00:00,18.8,0.0,17.6,68.0,1011.6,26.091666666666665,0.0,11.3125,38.55357142857143,1011.2577380952382
2023-07-28 01:00:00,17.7,0.0,18.7,66.0,1012.5,26.084523809523812,0.0,11.385119047619048,38.595238095238095,1011.267261904762
2023-07-28 02:00:00,16.6,0.0,13.7,67.0,1013.3,26.075595238095236,0.0,11.430357142857142,38.61309523809524,1011.2815476190475
2023-07-28 03:00:00,15.7,0.0,11.5,69.0,1014.3,26.063690476190477,0.0,11.470833333333333,38.61904761904762,1011.2994047619047
2023-07-28 04:00:00,16.4,0.0,12.6,64.0,1015.2,26.04107142857143,0.0,11.513690476190476,38.642857142857146,1011.319642857143
2023-07-28 05:00:00,17.5,0.0,11.9,58.0,1015.6,26.005357142857147,0.0,11.56547619047619,38.70238095238095,1011.3392857142857
2023-07-28 06:00:00,18.9,0.0,12.2,53.0,1015.8,25.96190476190476,0.0,11.601785714285715,38.785714285714285,1011.3607142857143
2023-07-28 07:00:00,20.7,0.0,11.5,46.0,1015.7,25.915476190476188,0.0,11.614285714285714,38.88690476190476,1011.3839285714286
2023-07-28 08:00:00,22.6,0.0,12.6,38.0,1015.3,25.87202380952381,0.0,11.627380952380951,38.95238095238095,1011.4077380952381
